Zip Code,Median Household income 
35584,43438
35585,62614
35586,37182
35587,41705
35592,43250
35593,37699
35594,48750
35601,45646
35603,67912
35610,49737
35611,48603
35613,81905
35614,49570
35615,-
35616,50913
35618,41923
35619,53717
35620,56277
35621,55051
35622,49000
35630,47955
35633,61394
35634,68993
35640,60412
35643,54441
35645,68417
35646,46250
35647,47188
35648,60673
35649,203417
35650,50000
35651,58309
35652,59958
35653,43834
35654,48784
35660,42760
35661,62380
35670,55372
35671,60156
35672,60222
35673,55577
35674,58078
35677,40000
35739,55795
35740,42674
35741,107231
35744,33281
35745,36029
35746,39306
35747,61488
35748,77500
35749,84823
35750,52926
35751,-
35752,44814
35754,59634
35755,62969
35756,93917
35757,99259
35758,113753
35759,91382
35760,57125
35761,65806
35763,114047
35764,43977
35765,53403
35766,-
35768,50709
35769,53610
35771,48792
35772,45491
35773,61582
35774,43839
35775,-
35776,40735
35801,87071
35802,92411
35803,90300
35805,27134
35806,98190
35808,70833
35810,45363
35811,67575
35816,29190
35824,108173
35896,-
35901,49002
35903,43038
35904,44710
35905,55566
35906,58255
35907,78125
35950,43251
35951,41538
35952,42556
35953,55833
35954,44194
35956,53657
35957,50254
35958,48390
35959,48795
35960,53565
35961,38906
35962,38355
35963,27071
35966,50662
35967,46474
35968,55076
35971,49605
35972,75104
35973,37017
35974,56190
35975,53042
35976,61583
35978,50039
35979,38652
35980,39415
35981,48203
35983,54469
35984,45694
35986,47788
35987,50741
35988,48281
35989,38657
35990,47679
36003,50147
36005,53239
36006,58974
36009,49875
36010,46307
36013,98147
36016,43533
36017,40188
36020,42443
36022,70417
36024,66094
36025,49096
36026,61481
36027,42398
36028,48750
36029,44861
36030,60000
36031,-
36032,36193
36033,42381
36034,56250
36035,42349
36036,50417
36037,42126
36038,58750
36039,35962
36040,23232
36041,59444
36042,41359
36043,63591
36046,53500
36047,63826
36048,41658
36049,52538
36051,-
36052,92589
36053,43563
36054,67855
36064,102996
36066,78658
36067,62912
36069,40380
36071,38393
36075,54911
36078,57382
36079,56292
36080,79926
36081,40974
36082,-
36083,42871
36088,29479
36089,39762
36091,49167
36092,52157
36093,86524
36104,22431
36105,39691
36106,69086
36107,38889
36108,30535
36109,64290
36110,30234
36111,59304
36112,-
36113,88125
36115,52697
36116,51374
36117,78259
36201,35214
36203,64036
36205,67232
36206,51591
36207,56400
36250,67332
36251,37566
36255,42009
36256,60000
36258,64167
36260,43806
36262,49167
36263,48980
36264,46635
36265,57297
36266,50841
36267,-
36268,57125
36269,55200
36271,54817
36272,45819
36273,56689
36274,46497
36276,50372
36277,52875
36278,47500
36279,53899
36280,53210
36301,46880
36303,51490
36305,73717
36310,45417
36311,50652
36312,48724
36313,80329
36314,70625
36316,69111
36317,48750
36318,52639
36319,39732
36320,51548
36321,46319
36322,56565
36323,45456
36330,70442
36340,45984
36343,51250
36344,50685
36345,57066
36346,41597
36350,52083
36351,47172
36352,69934
36353,51453
36360,54326
36362,63056
36370,47734
36371,43875
36373,68068
36374,64375
36375,48958
36376,46188
36401,31279
36420,50790
36421,52548
36425,38636
36426,41995
36432,33631
36435,20357
36436,32857
36439,54196
36441,45306
36442,36773
36444,28646
36445,48387
36446,32083
36451,55855
36453,55547
36454,-
36455,48929
36456,37875
36460,43125
36467,46453
36470,-
36471,32143
36473,16313
36474,47301
36475,36111
36476,18750
36477,35292
36480,44300
36481,31458
36482,48527
36483,61094
36502,41849
36505,62344
36507,52500
36509,40556
36511,-
36512,-
36513,24929
36518,54821
36521,56513
36522,51549
36523,57656
36524,40000
36525,52625
36526,80805
36527,107298
36528,69583
36529,45875
36530,51077
36532,80362
36535,53610
36538,29362
36539,42727
36540,47292
36541,52222
36542,61440
36543,81607
36544,47966
36545,47148
36548,46204
36549,53769
36550,-
36551,51919
36553,42500
36555,56786
36556,-
36558,45847
36559,-
36560,47629
36561,71250
36562,41023
36564,-
36567,52363
36568,-
36569,57656
36571,62391
36572,78949
36574,58350
36575,59125
36576,57955
36578,64375
36579,57083
36580,45015
36581,-
36582,54267
36583,35000
36584,75063
36585,41667
36587,58728
36590,-
36602,79688
36603,26523
36604,66518
36605,34077
36606,37236
36607,51490
36608,64105
36609,52853
36610,24121
36611,30114
36612,31068
36613,49259
36615,-
36616,-
36617,31743
36618,53938
36619,67757
36688,-
36693,71304
36695,79995
36701,41396
36703,32543
36720,16055
36722,50500
36723,-
36726,46667
36727,-
36728,20114
36732,47944
36736,36612
36738,32171
36740,31371
36742,40987
36744,37108
36748,65435
36749,51544
36750,50350
36751,18958
36752,52096
36753,-
36754,63500
36756,33141
36758,51938
36759,36354
36761,31473
36763,44375
36765,24875
36766,-
36767,30711
36768,35833
36769,33358
36773,31397
36775,33650
36776,48846
36782,41036
36783,37500
36784,56685
36785,44805
36786,25625
36790,-
36792,32451
36793,29786
36801,52336
36804,48924
36830,86088
36832,46455
36849,-
36850,32750
36852,45956
36853,60049
36854,53412
36855,46964
36856,81287
36858,87727
36859,-
36860,39167
36861,58061
36862,41983
36863,46770
36865,-
36866,46898
36867,45477
36869,45800
36870,62138
36871,50433
36874,63060
36875,53438
36877,59481
36879,71731
36901,36123
36904,44575
36907,39853
36908,46510
36910,-
36912,54286
36913,-
36915,54519
36916,61641
36919,32000
36921,69500
36922,56000
36925,32500
37010,79745
37012,54321
37013,57722
37014,150357
37015,58846
37016,84643
37018,48750
37019,67955
37020,65050
37022,53638
37023,54457
37025,50856
37026,58621
37027,147708
37028,60536
37029,73135
37030,52059
37031,59479
37032,58938
37033,49187
37034,66394
37035,49286
37036,49391
37037,71011
37040,55127
37042,50462
37043,76641
37046,100040
37047,54909
37048,75445
37049,67557
37050,45417
37051,55784
37052,69104
37055,52935
37057,39801
37058,54401
37059,49063
37060,61492
37061,52297
37062,73396
37064,103557
37066,65571
37067,121440
37069,130436
37072,67303
37073,60234
37074,49911
37075,78137
37076,69724
37078,50682
37079,42614
37080,72069
37082,74003
37083,45232
37085,71286
37086,57751
37087,60700
37090,64773
37091,50580
37095,48286
37096,39125
37097,42500
37098,46707
37101,51875
37110,47092
37115,44372
37118,60658
37122,85118
37127,80015
37128,75250
37129,74910
37130,52561
37132,-
37134,64904
37135,107552
37137,36862
37138,73822
37140,36563
37141,62143
37142,66295
37143,74226
37144,43276
37145,50385
37146,75408
37148,59235
37149,60931
37150,29783
37151,81324
37153,80179
37160,48389
37165,36250
37166,41620
37167,70677
37171,45469
37172,57489
37174,79302
37175,49044
37178,45882
37179,97894
37180,50417
37181,62933
37183,56832
37184,55074
37185,46589
37186,53858
37187,54092
37188,80444
37189,55526
37190,52090
37191,71205
37201,96179
37203,48644
37204,108545
37205,131906
37206,50718
37207,36058
37208,34232
37209,58879
37210,33722
37211,52138
37212,94528
37213,-
37214,63838
37215,173100
37216,61926
37217,48184
37218,52649
37219,126146
37220,125217
37221,95623
37228,"2,500-"
37240,-
37243,-
37246,-
37301,38529
37302,88906
37303,47660
37305,33393
37306,45809
37307,46556
37308,56141
37309,46346
37310,69389
37311,40087
37312,68137
37313,42331
37315,-
37317,50028
37318,37438
37321,48887
37322,41949
37323,51358
37324,41827
37325,43864
37326,29306
37327,55072
37328,28306
37329,46725
37330,50305
37331,50910
37332,58977
37333,28281
37334,50541
37335,43021
37336,60231
37337,41667
37338,48158
37339,39973
37340,49763
37341,75511
37342,45667
37343,76542
37345,52848
37347,57200
37348,31447
37350,130179
37351,81125
37352,60135
37353,48348
37354,42215
37355,58154
37356,50645
37357,51503
37359,34500
37360,63207
37361,65313
37362,47094
37363,87147
37365,35368
37366,49250
37367,42039
37369,45521
37370,49922
37373,60156
37374,43603
37375,70929
37376,50278
37377,103450
37379,68075
37380,47436
37381,52500
37385,44224
37387,30724
37388,53946
37391,41250
37394,76250
37396,-
37397,48899
37398,54632
37402,13604
37403,68750
37404,38005
37405,79409
37406,33763
37407,26500
37408,81719
37409,60952
37410,20578
37411,47031
37412,50965
37415,60710
37416,57328
37419,54482
37421,73178
37601,48492
37604,57484
37614,-
37615,67161
37616,52125
37617,57778
37618,54551
37620,49588
37640,52227
37641,48318
37642,54153
37643,42257
37645,51966
37650,41470
37656,50608
37657,40417
37658,39679
37659,56244
37660,49604
37663,66192
37664,58990
37665,36418
37680,27292
37681,50678
37682,-
37683,36432
37686,50732
37687,37331
37688,40500
37690,44215
37691,31297
37692,57396
37694,53155
37701,48652
37705,53362
37708,43606
37709,61728
37710,34875
37711,44474
37713,43158
37714,43489
37715,34375
37716,55581
37719,-
37721,63250
37722,48480
37723,48750
37724,28750
37725,55104
37726,42870
37727,30486
37729,32180
37730,-
37731,34732
37732,55313
37733,-
37737,74233
37738,45203
37742,65945
37743,46451
37745,45723
37748,48949
37752,58197
37753,43697
37754,51731
37755,37056
37756,40110
37757,55357
37760,52409
37762,37054
37763,76208
37764,51330
37765,42130
37766,38417
37769,38289
37770,53750
37771,47653
37772,73925
37774,63687
37777,62639
37779,43778
37801,57524
37803,65735
37804,62206
37806,36715
37807,42829
37809,45347
37810,52104
37811,48661
37813,41019
37814,50485
37818,38125
37819,42679
37820,50361
37821,35541
37825,46804
37826,50156
37828,82692
37829,44306
37830,67080
37840,50710
37841,41711
37843,42500
37845,31742
37846,47154
37847,39375
37848,49792
37849,65901
37851,-
37852,37546
37853,52361
37854,45867
37857,40101
37860,51573
37861,46929
37862,42734
37863,44438
37865,61259
37866,60385
37869,37295
37870,39044
37871,56100
37872,35375
37873,47162
37874,44866
37876,52511
37877,51863
37878,38938
37879,44941
37880,42134
37881,40647
37882,48654
37885,50064
37886,46506
37887,42273
37888,40450
37890,51275
37891,44487
37892,31116
37902,114886
37909,59830
37912,41471
37914,48056
37915,22179
37916,32083
37917,40821
37918,56109
37919,83538
37920,55042
37921,51238
37922,112737
37923,75701
37924,55887
37931,82471
37932,87692
37934,112255
37938,73393
38001,47500
38002,102470
38004,88737
38006,54688
38007,-
38008,49875
38011,66422
38012,42848
38015,47880
38016,77281
38017,117922
38018,77589
38019,48047
38021,-
38023,77745
38024,52299
38028,105313
38029,-
38030,63333
38034,51012
38036,22031
38037,42381
38039,33804
38040,44030
38041,41648
38042,29099
38044,67292
38046,-
38047,-
38049,50845
38050,38750
38052,43939
38053,61670
38054,56927
38057,57453
38058,60412
38059,54098
38060,74975
38061,33400
38063,36750
38066,69003
38067,34783
38068,52204
38069,43661
38070,37660
38075,47500
38076,63929
38077,-
38079,44904
38080,52813
38103,101837
38104,68311
38105,20566
38106,25959
38107,35519
38108,24877
38109,33841
38111,43660
38112,43915
38114,26370
38115,34235
38116,43179
38117,91636
38118,33766
38119,69905
38120,116833
38122,34358
38125,77244
38126,17882
38127,26147
38128,38808
38131,-
38132,-
38133,81500
38134,49331
38135,85177
38138,112455
38139,145804
38141,51357
38152,-
38201,45893
38220,52143
38221,42623
38222,41681
38224,37045
38225,49811
38226,-
38229,54750
38230,47794
38231,48640
38232,50938
38233,45296
38235,48750
38236,46400
38237,57101
38240,46452
38241,41250
38242,47087
38251,51322
38253,58095
38254,32500
38255,41159
38256,56711
38257,56207
38258,47731
38259,40833
38260,47542
38261,46849
38301,38300
38305,67019
38310,44875
38311,62305
38313,55179
38315,41731
38316,63068
38317,41938
38318,19479
38320,46190
38321,53182
38326,72165
38327,35938
38328,51750
38329,51033
38330,47115
38332,38563
38333,55156
38334,43512
38337,44718
38339,42375
38340,54212
38341,42112
38342,38043
38343,42731
38344,48688
38345,47723
38347,30625
38348,65329
38351,51844
38352,47917
38355,76937
38356,52917
38357,33264
38358,51288
38359,44792
38361,50054
38362,55500
38363,43889
38365,-
38366,53750
38367,46786
38368,47583
38369,45568
38370,37750
38371,48750
38372,46211
38374,41283
38375,43854
38376,36875
38379,41319
38380,41250
38381,55313
38382,38417
38387,57813
38388,43958
38390,53750
38391,49458
38392,71125
38401,56372
38425,52404
38449,39872
38450,44485
38451,49464
38452,48571
38453,67500
38454,67533
38455,54500
38456,43313
38457,53750
38459,63929
38460,55938
38461,59375
38462,45395
38463,44242
38464,46389
38468,46890
38469,53194
38471,41957
38472,49286
38473,48462
38474,55188
38475,40000
38476,67279
38477,51535
38478,51250
38481,52188
38482,68750
38483,46817
38485,42750
38486,48929
38487,45083
38488,65458
38501,43658
38504,37770
38505,-
38506,57988
38541,32462
38542,-
38543,25882
38544,39138
38545,31716
38547,62276
38548,47083
38549,40703
38551,41813
38552,82708
38553,41250
38554,36643
38555,41560
38556,37292
38558,60611
38559,47250
38560,58393
38562,36694
38563,47393
38564,50625
38565,34207
38567,61917
38568,30952
38569,-
38570,50259
38571,47002
38572,44265
38573,52768
38574,46716
38575,39850
38577,53984
38578,53750
38579,41250
38580,46359
38581,54775
38582,55652
38583,43050
38585,45133
38587,45263
38588,42933
38589,-
38601,63611
38603,40833
38606,57595
38610,47991
38611,51917
38614,35306
38617,43750
38618,48723
38619,40529
38620,44244
38621,24673
38622,31136
38623,25917
38625,43208
38626,45152
38627,39306
38629,61250
38630,-
38631,18611
38632,81534
38633,34500
38635,44349
38637,46909
38639,24866
38641,77589
38642,44821
38643,26995
38644,38333
38645,-
38646,36957
38647,53750
38650,44740
38651,79432
38652,50100
38654,80613
38655,67201
38658,35357
38659,45227
38661,41510
38663,49432
38664,36307
38665,42194
38666,39717
38668,67241
38670,36250
38671,56857
38672,96489
38673,75905
38674,-
38676,31855
38677,-
38680,60802
38683,39000
38685,68871
38701,34562
38702,-
38703,34336
38704,-
38720,-
38721,50917
38722,16845
38723,-
38725,23250
38726,28542
38730,38250
38731,-
38732,45682
38736,34483
38737,29803
38738,-
38740,31250
38744,36518
38745,-
38746,25714
38748,37656
38749,-
38751,32174
38753,60833
38754,29167
38756,41890
38759,52941
38760,28269
38761,22740
38762,27159
38764,34432
38765,-
38767,-
38768,-
38769,22788
